country,date,statement
Poland,2009-10-28,"Monetary Policy Council Warsaw, 28 October 2009 INFORMATION FROM THE MEETING OF THE MONETARY POLICY COUNCIL held on 27-28 October 2009 The Council decided to keep the NBP interest rates unchanged, i.e. (cid:131) reference rate at 3.50% on an annual basis; (cid:131) lombard rate at 5.00% on an annual basis; (cid:131) deposit rate at 2.00% on an annual basis; (cid:131) rediscount rate at 3.75% on an annual basis. The latest data point to a further economic activity improvement in the United States and the euro area, even though activity remains subdued. Once again. GDP growth forecasts for 2010 have been slightly revised upwards in both economies. It is still difficult to assess the scale and sustainability of the expected recovery, especially given the persistent problems in the financial sector and the prospect of gradual restraint of stimulus packages. In major economies the decline in the general price level continued driven by the global economic slowdown and an earlier drop in food and other commodity prices. In turn, crude oil prices in the world markets picked up again. Data for 2009 Q3 on the Polish economy, including the data on industrial output, construction and assembly production and retail sales, as well as the majority of economic climate indicators signal further improvement in economic activity in that quarter. Unfavourable situation is continuing in the labour market: employment in the enterprise sector is falling, while the unemployment rate is rising. However, this was accompanied by a slightly higher than expected wage growth in enterprises. An adverse effect on economic growth is exerted by the tightening of banks' lending standards, in particular in relation to the enterprise sector. In September 2009 the annual CPI inflation decreased to 3.4%, i.e. slightly below the upper limit for deviations from the target set at the level of 3.5%, though it remained above the NBP's inflation target of 2.5%. The decline in inflation was mainly driven by a drop in the annual growth of food prices. The annual inflation rate remaining at an elevated level results, to a large extent, from the earlier administered price increases and the depreciation of zloty exchange rate. Persistently high core inflation means that the demand weakening so far has not fully offset the increase of administered prices and the earlier exchange rate depreciation. The Council got acquainted with the projection of inflation and GDP prepared by the Economic Institute of the NBP. The projection is one of the inputs into the Council's decision-making on the NBP interest rates. In line with the October projection  under assumption of constant interest rates  there is a 50-percent probability that inflation will remain within the range of 3.33.5% in 2009 (against 2.83.5% in the June projection), 0.82.2% in 2010 (against 1.13.2%) and 1.13.2% in 2011 (against 0.83.4%). In the Council's assessment, inflation is likely to remain at an elevated level in the coming months, mainly due to the relatively high annual growth rate of administered prices, including especially energy prices, and food prices. Heightened inflation may also be supported by increase in oil prices, partially neutralised by hitherto zloty appreciation, and possible further growth of administered prices. However, in the medium term low demand pressure and slower growth of labour costs, amid persistent uncertainty regarding the growth outlook, should be leading to inflation decrease. Having taken the above into account, the Council assesses the probabilities of inflation in the medium term running below or above the inflation target to be balanced. In the Council's view, the expected improvement in the global economic activity and the implemented cuts in the NBP interest rates together with the lowering of the required reserve rate will support the return of the economy to the potential growth path. The Council's decisions in the coming months will take account of the incoming information on the outlook for economic growth and inflation, the situation in the financial markets in Poland and abroad, information on the public finance sector and zloty exchange rate developments. The Council will continue to analyse the impact of developments in the domestic interbank market on the monetary policy transmission mechanism in Poland. The Council maintains its view that Poland should join the Exchange Rate Mechanism II and the euro area at the earliest possible date, after achieving the necessary political support for amendments to the Constitution of the Republic of Poland and other legal acts required for euro adoption in Poland. The Council adopted the Inflation Report  October 2009. Balance of Payments of the Republic of Poland for 2009 Q2 and Opinion of the Monetary Policy Council on the Draft Budget Act for 2010."
Nigeria,2009-11-03,"Central Bank of Nigeria Communique No. 66 of the Monetary Policy Committee Meeting. November 03, 2009 The Monetary Policy Committee (MPC) at its meeting today reviewed the domestic and external economic and financial developments for the year so far. The international economic scene, in the Committee's view, has turned out to be better than was projected about six months ago. Developed countries that were most adversely affected by the severe economic and financial crises have shown some signs of improvement in terms of output. However questions remain on the durability and sustainability of the recovery. There are also concerns over the high unemployment rates in these economies, although the stock and housing markets showed some evidence of picking up. The financial sector has been stabilized and measures are set to closely monitor and regulate it. The prices of primary commodities including crude oil have risen largely due to the fiscal and monetary stimulus and on news of recovery. The rise in commodity prices however has given rise to concerns about resurgence of inflation in the near future. Emerging countries on their part have registered fairly good growth rates and are poised to make further gains in 2010. The main concerns in the international economy relate to the robustness of the recovery and the possibility of incipient inflationary tendencies. It is against this background that the question of timing and dimension of fiscal and monetary tightening is being debated. The Committee reviewed the domestic economic developments bearing in mind the evolving international economic and financial situation. The review underscored the need for strengthening the on-going efforts at working out economic policies with reference to a desirable medium term path of economic growth along with price and financial stability. Monetary policy, the Committee emphasized, has to play an active role in the fulfillment of this task. In the short run, however, the space available for monetary policy is somewhat limited by the uncertainty about the sustainability and robustness of economic recovery in most major trading partner countries, the fiscal constraints largely brought about by the 1 growing gap between the rising expenditure demands and revenue receipts and the overall deceleration in domestic economic activities. The Committee noted with satisfaction that there has been a gradual downward movement in inflation in recent months but observed that this has mirrored essentially the slack demand. The Committee also noted that structural measures currently being undertaken to strengthen the banking sector and to foster financial stability would pave the way for improved effectiveness of monetary policy in the short to medium term. The Committee welcomed the recent upward movement in the prices of crude oil in international markets and hoped that it will be sustained in the near future. It considered the external payments situation to be manageable. In the Committee's view, the behavior of short term money market interest rates and exchange rates is in general consistent with the market fundamentals. Key Macro-economic and Financial Developments Output and Prices: Data on real GDP growth for Quarter 3 of 2009 is not yet firm but the provisional estimate of the National Bureau of Statistics (NBS) is 758 per cent. The NBS reported that in Quarters I and II, output grew by 450 per cent and 722 per cent, respectively. The Committee felt that on the basis of the output growth recorded thus far and other indicators, growth in 2009 would remain robust. The inflation rate as measured by the year-on-year increase in ‘all items' consumer price index was 104 per cent in September 2009. This outcome is lower than the headline inflation of 151 per cent in December 2008 and lower than the average headline inflation of 126 per cent for the first 9 months of the year. Food inflation has been between 125 and 130 per cent in Q III of the year. Monetary and Financial Market Developments: Broad money (M2) at the end of September 2009 showed an increase of 56 per cent on a year-on-year basis. The year-on- year movement in narrow money (M1) was negative 42 per cent as at end-September 2009 mainly on account of the decline in demand deposits. The trends in money supply movement reflect the fall in net foreign assets and slowdown in credit to private sector. This implied that the aggregate demand is not adequate, suggesting the need for the continuation of an accommodative monetary policy. Notwithstanding the low monetary growth, money market rates, reflected market realities. With the inter-bank money market guarantees in place and the measures to strengthen the banking sector, confidence in the money market has improved. This is reflected in the downward movement in the daily unsecured call rates. The average call rate for September 2009 was 998 per cent compared with 1038 per cent in August and 1764 per cent in July. The secured open buy-back (OBB) rate was 671 per cent for September, 2009, a shade higher than the 667 per cent in August but lower than the 747 per cent in July. The spread representing the counterparty credit risk thus narrowed to 327 basis points in September as against 365 basis points in August and 1017 basis points in July. In October, the call rate averaged 695 per cent while the average OBB rate was 608 per cent, the spread being mere 87 basis points. The Committee noted that in October excess reserves of banks with the CBN were high with the average daily excess reserves exceeding the average in any of the preceding four months of the year. Some banks took recourse to standing deposit facilities with sharp increase since the middle of the month. No bank accessed the standing lending facilities during the same period. While this could be considered a structural phenomenon in view of the mid-month Federation Accounts Allocations, the sharp recourse to standing deposit facility and non-use of the standing lending facility in the latter-half of the month seem to suggest that there is scope to reset the rates on standing facilities so as to eliminate perverse incentives and encourage banks to enlarge their asset portfolios in a prudent manner. Stock market developments continued to be marked by caution. In October 2009, the year-on-year declines in the average share price index and market capitalization were 470 per cent and 424 per cent respectively. The declines, however, are an improvement over the average declines of 576 per cent in the share prices and 507 per cent in market capitalization in the first nine months of the year. This may be attributable to the 3 emerging news that the financial conditions of the domestic banking sector has been strengthened by the injection of funds by the CBN and the major stock markets of the world have shown improved investor sentiments following reports of imminent recovery in the medium term. External Sector Developments: The foreign exchange market has been stable. The official exchange rate stood at an average of N1493578 per US dollar in October 2009. The inter-bank market rate averaged N1501252/$US. There was thus a slight appreciation of the Naira during the month. The spread between the rates has continued to be insignificant. Foreign exchange reserves stood at US$4334 billion as at end September 2009, an improvement of about US$ 164 billion over August, mainly owing to the receipt of the SDR allocation. As at October 30, 2009, foreign exchange reserves are provisionally estimated to be US$4305 billion. Crude oil prices in the international markets have edged upward in recent weeks. If the current oil price trend is sustained and if the expected recovery in both developed and emerging countries is realized, there will be further improvement in the level of foreign exchange reserves, with implications for liquidity and exchange rate management. The Committee will continue to ensure stable exchange rates determined by market forces. The Committee's Considerations The Committee observed that while inflation has decelerated, it is important to recognize that seasonal factors and the planned deregulation of the prices of petroleum products pose a major risk to inflation outlook in the near to medium term. It is this context that heightens the criticality of the policy dilemma now being faced by the Central Bank of Nigeria (CBN). Providing further impetus to the current accommodative monetary policy could be inflationary in the short to medium term whereas the gap between the likely output growth and the trend rate of growth as well as the fragility of economic recovery in many of the systemically important countries point to the need for maintaining 4 monetary accommodation along with reasonable fiscal stimulus. The Committee also noted the existing paradox of the co-existence of system-wide liquidity shortages as reflected in the data on monetary and credit aggregates and abundant liquidity with some banks as evidenced from the data on standing facilities. The CBN, in the light of these considerations, has to take a balanced view of the measures required for fostering growth prospects and containing inflationary pressures on a sustained basis and also to further strengthen the liquidity management. Decisions In the light of the above, the Committee took the following decisions: 1. The Monetary Policy Rate (MPR) will remain unchanged at 6 per cent, but an asymmetric corridor of interest rates around the MPR is introduced. The rate on the standing lending facility will remain at 200 basis points above the MPR, while the rate on the standing deposit facility will be 400 basis points below the MPR. There will be quantitative easing to bridge the gap currently estimated at about N500 billion between the levels of the current monetary aggregates and the benchmark levels for 2009. The modalities for quantitative easing include investments in bonds to be issued by Asset Management Company (AMC). The setting up of AMC, however, is subject to the approval of the National Assembly. Other modalities include the redemption of promissory notes issued by the Federal Ministry of Finance as well as by the CBN in connection with the retirement of debt and liabilities arising from purchase and assumption of failed banks. Purchase of loans by banks under the AMC will be based on terms aimed at strengthening the balance sheets with a focus on asset quality, improving liquidity and capital adequacy as well as on reducing debt overhang relating to the stock market in order to stimulate activity in the capital market. With effect from November 16, 2009, the temporary ban placed by the CBN on the use of Bankers' Acceptances (BAs) and Commercial Papers (CPs) will be lifted. Guidelines will be issued by the CBN prior to that date. In view of the fact that the audit of banks have been concluded and adequate provisions have been made for non-performing loans and to stimulate credit growth and strengthen banks' balance sheets, the 1 per cent general provision on performing loans contained in the existing prudential guidelines is hereby waived for the year 2009 as a countercyclical measure. New prudential guidelines will be issued before the end of Q1 2010. The totality of these measures is aimed at improving system liquidity and financial stability to regenerate confidence in the Nigerian markets and to further stimulate growth. The MPC is conscious of the upside risks as a result of quantitative easing but holds the view that progress in the execution of capital projects and favourable outlook on agricultural output growth will moderate the upside risks. The priority, therefore, is to stimulate growth in output and to ensure financial stability with a view to improving the effectiveness of monetary policy. Sanusi Lamido Sanusi Governor. Central Bank of Nigeria Abuja November 3, 2009 6."
Romania,2009-11-03,"In its meeting of November 3, 2009, the Board of the National Bank of Romania decided the following:. The NBR Board has set the annual inflation target for 2011 at 3.0 percent, ±1 percentage point variation band, down from 3.5 percent in 2010. The target will be discussed with the government. The NBR Board has examined and approved the quarterly Inflation Report, which will be released to the public in a press conference scheduled for November 6, 2009. The analysis of macroeconomic indicators developments reveals a consolidation of disinflation with a certain lag, a persistent economic contraction and an ongoing significant adjustment of the external deficit, along with a worsening of foreign investors' perception regarding the Romanian economy amid heightened tensions in the domestic political field. The annual inflation rate slid marginally to 4.94 percent in September from 4.96 percent in the previous month due to increases in excise duties on tobacco and moderate fluctuations of the leu exchange rate. The adjusted annual CORE2 inflation  calculated by excluding the impact of administered and volatile prices (vegetables, fruits, eggs and fuel) as well as of the prices of major items subject to excise duties, i.e. tobacco and alcohol  fell to an annual rate of 4.2 percent in September from 4.5 percent a month before. In the monetary area it is worth noting the reduction in annual terms of credit to the private sector, especially of the leu-denominated component, as well as the fast annual dynamics of government credit. Meanwhile, the spread between interbank money market rates and the monetary policy rate widened in the context of a heightened impact on the money market of the substantial budget deficit financing needs for the last quarter of this year. The monetary policy stance continued to be prudent, the successive previous adjustments of the monetary policy rate and the firm management of liquidity seeking to ensure adequate broad monetary conditions with a view to consolidating the convergence of inflation towards medium-term objectives and a sustainable revival of lending activity in the economy as a whole. Nevertheless, in the short-run, inflationary pressures due to an anticipated upward adjustment of excise duties starting with January 1, 2010, the persistence of the spread between interbank rates and the monetary policy rate as well as the unfavourable impact on expectations coming from heightened risks related to fiscal and income policies, given the volatile political climate, are to be expected. Under these circumstances, preserving the prospects of a return of the inflation rate close to the established medium-term targets and anchoring inflation expectations require the maintenance of a prudent monetary policy stance. Moreover, in order to ensure the sustainability of this process and pave the way for a lasting economic relaunch, a rapid fulfilment by the other components of the macroeconomic policy mix of the commitments under the multilateral external financing arrangement with the European Union, the International Monetary Fund and other international financial institutions, is necessary. In light of the available data and of the assessment of recent and upcoming developments, the NBR Board has decided to keep unchanged the monetary policy rate at 8.0 percent per annum. The NBR Board also decided to ensure a firm management of liquidity in the banking sector in order to consolidate the transmission of monetary policy signals and a return of the interbank rates in the vicinity of the monetary policy rate, as well as to maintain the existing level of minimum reserve requirements ratios on both leu- and foreign currency-denominated liabilities of credit institutions. The NBR Board has also set the annual inflation target for 2011 at 3.0 percent, ±1 percentage point variation band, down from 3.5 percent in 2010. The NBR Board has examined and approved the quarterly Inflation Report, a document that assesses the recent macroeconomic environment and the inflation outlook, and identifies the main challenges and risks to monetary policy in the coming period. The Report will be presented to the public in a news conference scheduled for November 6, 2009. The NBR Board believes a firm implementation of the macroeconomic policy mix  monetary, fiscal and income- as well as of the structural reforms agreed under the multilateral external financing arrangement are essential for achieving disinflation objectives, restoring investors' confidence, ensuring a sustainable financing of the Romanian economy as well as creating conditions for a lasting economic recovery. The NBR Board reiterates that the central bank will continue to closely monitor domestic and global economic developments so as, by using its available instruments, to ensure the fulfillment of its objectives of achieving and maintaining price stability in the medium term as well as financial stability. In line with the announced calendar, the next NBR Board meeting dedicated to monetary policy issues is scheduled for January 5, 2010."
Philippines,2009-11-04,"At its meeting today, the Monetary Board decided to keep the BSP's key policy interest rates steady at 4 percent for the overnight borrowing or reverse repurchase (RRP) facility and 6 percent for the overnight lending or repurchase (RP) facility. The interest rates on term RRPs. RPs, and special deposit accounts (SDAs) were also left unchanged. In its assessment of the monetary policy stance, the Monetary Board considers the current settings as appropriate. The latest inflation forecasts reflected a slightly higher path, but remained closer to the lower bound of the targets over the policy horizon. Demand-side pressures on consumer prices continue to be limited and inflation expectations well anchored. On the supply side, price pressures from crop losses due to the recent calamities are not expected to have a significant long-lasting impact on inflation. With such flexibility, the Board also believes that keeping the policy rates steady will help support domestic demand, including the reconstruction efforts of the government, and economic activity in the near term. Going forward, the BSP will continue to monitor the risks to the inflation outlook, which include commodity prices, and will adjust monetary policy settings if needed to achieve its price stability objective. At the same time, the BSP reiterates its support for non-monetary government measures to address supply-side risks to consumer prices."
United States,2009-11-04,"Information received since the Federal Open Market Committee met in September suggests that economic activity has continued to pick up. Conditions in financial markets were roughly unchanged, on balance, over the intermeeting period. Activity in the housing sector has increased over recent months. Household spending appears to be expanding but remains constrained by ongoing job losses, sluggish income growth, lower housing wealth, and tight credit. Businesses are still cutting back on fixed investment and staffing, though at a slower pace; they continue to make progress in bringing inventory stocks into better alignment with sales. Although economic activity is likely to remain weak for a time, the Committee anticipates that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will support a strengthening of economic growth and a gradual return to higher levels of resource utilization in a context of price stability. With substantial resource slack likely to continue to dampen cost pressures and with longer-term inflation expectations stable, the Committee expects that inflation will remain subdued for some time. In these circumstances, the Federal Reserve will continue to employ a wide range of tools to promote economic recovery and to preserve price stability. The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period. To provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of $1.25 trillion of agency mortgage-backed securities and about $175 billion of agency debt. The amount of agency debt purchases, while somewhat less than the previously announced maximum of $200 billion, is consistent with the recent path of purchases and reflects the limited availability of agency debt. In order to promote a smooth transition in markets, the Committee will gradually slow the pace of its purchases of both agency debt and agency mortgage-backed securities and anticipates that these transactions will be executed by the end of the first quarter of 2010. The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets. The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted. Voting for the FOMC monetary policy action were: Ben S Bernanke. Chairman; William C Dudley. Vice Chairman; Elizabeth A Duke; Charles L Evans; Donald L Kohn; Jeffrey M Lacker; Dennis P Lockhart; Daniel K Tarullo; Kevin M Warsh; and Janet L Yellen."
Czech Republic,2009-11-05,"Press Conference of the CNB Bank Board 7th Situation Report on Economic and Monetary Developments November 5, 2009 The monetary policy decision taken and the ratio of the votes cast At the close of the meeting the Board decided by a majority vote to leave the two-week repo rate unchanged at 1.25 %. Four members voted in favour of this decision, and three members voted for decreasing rates by 0.25 percentage point. Reasons ffoorr tthhee ddeecciissiioonn Inflation is close to the inflation target in the monetary-policy horizon. Consistent with the forecast is a decline in market interest rates this year followed by a gradual rise in 2010. But the risks are in total slightly on the up side ( the exchange rate developments). The uncertainty regarding the developments of the long-term equilibrium trajectories prevails. Tone ooff tthhee ffoorreeccaasstt Headline (and monetary-policy relevant) inflation will be very low in coming months. At the end of 2010, it will slightly exceed the 2 per cent inflation target. The monetary-policy relevant inflation will be below headline inflation due to increases in indirect taxation. Bottoming-out of GDP will lead to its less pronounced y-o-y decline in 2009, 2H. In 2010 GDP will grow in y-o-y terms, but the growth will decelerate in the course of the year, reflecting renewed slowdown in the export demand, rising unemployment and restrictive fiscal policy. The nominal exchange rate of the koruna will be broadly stable over the forecast horizon. Consistent with the forecast is a decline in market interest rates this year followed by a gradual rise in 2010. Major risk on the up side: - recent exchange rate developments Major risk on the down side: - possibly lower future growth in nominal wages."
Euroarea,2009-11-05,"Ladies and gentlemen, the Vice-President and I are very pleased to welcome you to our press conference today. We will now report on the outcome of today's meeting of the Governing Council, which was also attended by Commissioner Almunia. On the basis of its regular economic and monetary analyses, the Governing Council decided to leave the key ECB interest rates unchanged. The incoming information and analyses that have become available since our meeting in early October have confirmed our expectations. While annual HICP inflation was -0.1% in October, according to Eurostat's flash estimate, it is expected to turn positive again in the coming months and to remain at moderately positive rates over the policy-relevant horizon. At the same time, the latest information continues to signal an improvement in economic activity in the second half of this year. The Governing Council expects the euro area economy in 2010 to recover at a gradual pace, recognising that the outlook remains subject to high uncertainty. Medium to longer-term inflation expectations remain firmly anchored in line with the Governing Council's aim of keeping inflation rates below, but close to, 2% over the medium term. The outcome of the monetary analysis confirms the assessment of low inflationary pressure over the medium term, as money and credit growth continues to slow down. Against this background, we expect price stability to be maintained over the medium term, thereby supporting the purchasing power of euro area households. Let me now explain our assessment in greater detail, starting with the economic analysis. Available data and survey-based indicators continue to signal an improvement in economic activity in the second half of this year. In particular, the euro area should benefit from the inventory cycle and a recovery in exports, as well as from the significant macroeconomic stimulus under way and the measures adopted to restore the functioning of the financial system. Taking into account all available information, in the second half of this year, quarterly real GDP growth rates could be back in positive territory. However, uncertainty remains high as a number of the supporting factors are of a temporary nature. Looking through the volatility of incoming data, the euro area economy is expected to recover at a gradual pace in 2010, as it is likely to be affected over the medium term by the process of ongoing balance sheet adjustment in the financial and the non-financial sector, both inside and outside the euro area. In the view of the Governing Council, the risks to this outlook remain broadly balanced. On the upside, there may be stronger than anticipated effects stemming from the extensive macroeconomic stimulus being provided and from other policy measures taken. Confidence may also improve more quickly, the labour market deterioration may be less marked than previously expected and foreign demand may prove to be stronger than projected. On the downside, concerns remain relating to a stronger or more protracted negative feedback loop between the real economy and the financial sector, renewed increases in oil and other commodity prices, the intensification of protectionist pressures and the possibility of a disorderly correction of global imbalances. With regard to price developments, annual HICP inflation stood at -0.1% in October, according to Eurostat's flash estimate, compared with -0.3% in September. The current negative inflation rates are in line with previous expectations and reflect mainly movements in global commodity prices over the last year. In the coming months, annual inflation rates are projected to turn positive again, also relating to base effects. Thereafter, over the policy-relevant horizon, inflation is expected to remain positive, with overall price and cost developments staying subdued reflecting ongoing sluggish demand in the euro area and elsewhere. In this context, it is important to re-emphasise that inflation expectations over the medium to longer term remain firmly anchored in line with the Governing Council's aim of keeping inflation rates below, but close to, 2% over the medium term. They relate, in particular, to the outlook for economic activity and to the evolution of commodity prices. Furthermore, increases in indirect taxation and administered prices may be stronger than currently expected owing to the need for fiscal consolidation in the coming years. Turning to the monetary analysis, the annual growth rates of M3 and loans to the private sector declined further in September, to 1.8% and -0.3% respectively. These concurrent declines support the assessment of a moderate underlying pace of monetary expansion and low inflationary pressures over the medium term. In the next few months, the annual growth rates of monetary aggregates will most likely be affected downwards by base effects that are associated with the intensification of the financial turmoil one year ago. More fundamentally, however, the growth of M1 and M3 continues to reflect the current constellation of interest rates. While the narrow spread between the rates on different short-term deposits fosters shifts in the allocation of funds to the most liquid assets contained in M1, the steep slope of the yield curve also encourages such shifts from M3 to longer-term deposits and securities outside M3. The annual growth rate of bank loans to the non-financial private sector turned slightly negative in September, with annual loan growth to both non-financial corporations and households declining further and being negative. At the same time, the monthly flows of loans to households remained positive and even increased, while those of loans to non-financial corporations were negative. In the case of households, the latest data provide further confirmation of a levelling-off at low rates. In the case of non-financial corporations, the subdued levels of production and trade, as well as the ongoing uncertainty surrounding the business outlook, continue to dampen firms' demand for bank financing, a tendency which is likely to prevail in the coming months. In this respect, it is worthwhile to note that the growth of loans to enterprises typically only picks up with some lag compared with the cycle in economic activity. At the same time, the ongoing improvement in financing conditions should support the demand for credit in the period ahead. Against the background of highly demanding challenges, banks should take appropriate measures to strengthen further their capital bases and, where necessary, take full advantage of government measures to support the financial sector, particularly as regards recapitalisation. The incoming information and analyses that have become available since our meeting in early October have confirmed our expectations. While annual HICP inflation was -0.1% in October, according to Eurostat's flash estimate, it is expected to turn positive again in the coming months and to remain at moderately positive rates over the policy-relevant horizon. At the same time, the latest information continues to signal an improvement in economic activity in the second half of this year. The Governing Council expects the euro area economy in 2010 to recover at a gradual pace, recognising that the outlook remains subject to high uncertainty. Medium to longer-term inflation expectations remain firmly anchored in line with the Governing Council's aim of keeping inflation rates below, but close to, 2% over the medium term. Cross-checking the outcome of the economic analysis with that of the monetary analysis confirms the assessment of low inflationary pressure over the medium term, as money and credit growth continues to slow down. Against this background, we expect price stability to be maintained over the medium term, thereby supporting the purchasing power of euro area households. As the transmission of monetary policy works with lags, we expect that our policy action will progressively feed through to the economy. Hence, with all the measures we have taken, monetary policy has been supporting the availability of liquidity and the recovery of the euro area economy. Looking ahead, and taking into account the improved conditions in financial markets, not all our liquidity measures will be needed to the same extent as in the past. Accordingly, the Governing Council will make sure that the extraordinary liquidity measures taken are phased out in a timely and gradual fashion and that the liquidity provided is absorbed in order to counter effectively any threat to price stability over the medium to longer term. By so doing, the Governing Council will continue to ensure a firm anchoring of medium-term inflation expectations. Such anchoring is indispensable to supporting sustainable growth and employment and contributing to financial stability. Accordingly, we will continue to monitor very closely all developments over the period ahead. As regards fiscal policies, many euro area governments are faced with high and sharply rising fiscal imbalances. If not addressed by a clear and credible exit strategy, this could seriously risk undermining public confidence in the sustainability of public finances and the economic recovery. The very large government borrowing requirements carry the risk of triggering rapid changes in market sentiment, leading to less favourable medium and long-term interest rates. This in turn would dampen private investment and thereby weaken the foundations for a return to sustained growth. Moreover, high public deficits and debts may complicate the task of the single monetary policy to maintain price stability. The Governing Council therefore calls upon governments to communicate and implement in a timely fashion ambitious fiscal exit and consolidation strategies based on realistic growth assumptions, with a strong focus on expenditure reforms. Tax cuts should only be considered over the medium term, when countries have regained sufficient room for budgetary manoeuvre. In this regard, the recent ECOFIN Council conclusions, which call for consolidation to start in 2011 at the latest and to go well beyond the structural benchmark of 0.5% of GDP per annum, represent the minimum requirement for all euro area countries. The success of fiscal adjustment strategies will also depend crucially on the transparency of the budgetary procedures and the reliability and completeness of government finance statistics. This is an area in which quick and decisive progress is indispensable for the countries concerned and for the euro area as a whole. Turning to structural reforms, in all countries more efforts are crucial to support sustainable growth and employment as it is likely that the financial crisis has affected the productive capacity of our economies. Moderate wage-setting, sufficient labour market flexibility and effective incentives to work are required in order to avoid significantly higher structural unemployment over the coming years. Policies that enhance competition and innovation are also urgently needed to speed up restructuring and investment and to create new business opportunities. An appropriate restructuring of the banking sector should also play an important role. Sound balance sheets, effective risk management, and transparent as well as robust business models are key to strengthening banks' resilience to shocks, thereby laying the foundations for sustainable economic growth and financial stability."
Egypt,2009-11-05,"Central Bank of Egypt Press Release November 5, 2009 In its meeting held on November 5, 2009, the Monetary Policy Committee (MPC) decided to keep its overnight deposit rate and overnight lending rate unchange. The discount rate was also kept unchange. Annual headline CPI inflation increased to 108 percent in September 2009, compared to 9 percent in Augus. CBE's core inflation measure, which excludes volatile food items, namely fruits & vegetables, as well as regulated prices, recorded an annual rate of 63 percent, compared to 58 percent in the previous month and remains within the CBE's comfort zon. Fruits and vegetables continued to be the determining factor in the headline inflation outturn, contributing by 11 percentage points to the monthly increase of 18 percentage points recorded in September 200. This comes as a continuation of a trend that started in February 2009 whereby shocks related to fruits and vegetables, amplified annual headline inflation, accounting for 54 percent of the 108 percent recorded in September 200. In the meantime, the increase in core inflation was mainly driven by higher food prices, particularly meat and sugar, whereas paid services and retail prices have remained broadly unchanged since February and April 2009, respectivel. In the meantime, annual real GDP growth in 2008/09 recorded 47 percen. This outturn has been better than previously expected at the outset of the global financial crisis yet remains below the 7 percent average registered over the past three year. There are encouraging signs that the global slowdown has stabilized somewhat over recent months and the outlook for the international economy appears to have improved as wel. This coupled, with the domestic fiscal and monetary measures undertaken so far will help provide a conducive environment for the domestic econom. Against this background, the MPC assesses that the current level of policy interest rate is appropriate and supportive of the economic recovery while consistent with maintaining core inflation within the CBE's comfort zone in the medium-ter. The MPC will continue to closely monitor all economic developments and will not hesitate to adjust the key CBE rates to ensure price stability over the medium-ter. Dr Rania Al-Mashat Division Chief. Monetary Policy Unit Telephone number: 27701315 E-mail address: monetarypolicy@cbeorge."
Chile,2009-11-12,"Central Bank of Chile Santiago, 12 November 2009 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to maintain the monetary policy interest rate at 0.50% (annual). In addition, it decided to reduce the maximum term for the FLAP from 180 to 150 days starting December 14th, and to continue reducing it by 30 days each month, in order to extinguish access to this facility in May of next year. Internationally, recent data confirm prospects for global activity for this and next year. These prospects have contributed to a progressive stabilization of financial markets. Commodity prices have risen. Domestically, available information suggests that, despite the setback of September, output and demand increased in the third quarter, although at a slower pace than forecasted. Both unemployment and employment have remained stable. Lending conditions have improved in the margin but are still tight. In October. CPI inflation and the various core measures showed no variation. Wage dynamics continued to be in line with historical patterns. Reduced y-o-y inflation rates are foreseen for the coming quarters. Medium-term inflation expectations have remained stable. The real exchange rate has fallen. The Board estimates that the macroeconomic environment and its monetary policy implications do not differ substantially from those of the last Monetary Policy Report. This is consistent with a monetary policy interest rate that will be held at its minimum level of 0.50% for a prolonged period of time that will last at least until the second quarter of next year. * The Spanish original prevails. The Board estimates that the pace of monetary policy rate normalization during the second half of next year will be more gradual than the one implicit in financial asset prices. Therefore, it reiterates that it will continue to use its policies with flexibility so that projected annual inflation stands at 3% over the policy horizon."
South Korea,2009-11-12,"The Bank of Korea Monetary Policy Decision The Monetary Policy Committee of the Bank of Korea decided today to maintain the Base Rate at its current level (2.00%) for the intermeeting period. (The following is an unofficial English translation of the Monetary Policy Committee statement). The Monetary Policy Committee of the Bank of Korea decided today to maintain the Base Rate at its current level (2.00%) for the intermeeting period. Domestic economic activity has shown a recovering trend thanks to the progress of global economic situation. Exports, domestic demand and production have improved further. There still remains, however, uncertainty as to the economic growth path. Consumer price inflation has continued stable, influenced by the appreciation of the Korean won against the US dollar. The upward trend of real estate prices appears to have faltered. In the financial markets, the volatility of price variables such as stock prices and interest rates has expanded somewhat while the growth of mortgage lending has continued to flatten out due to the expansion of the areas where debt-to-income ratios are applied and higher lending rates. Looking ahead, the Committee will maintain the accommodative policy stance for the time being with an emphasis on sustaining the recovery of economic activity."
